id_empresa,ene_des_cod,ene_sum_ele,ene_pag_ali,ene_us_anu,ene_con_mes_ene_kwh,ene_con_mes_ene_val,ene_con_mes_feb_kwh,ene_con_mes_feb_val,ene_con_mes_mar_kwh,ene_con_mes_mar_val,ene_con_mes_abr_kwh,ene_con_mes_abr_val,ene_con_mes_may_kwh,ene_con_mes_may_val,ene_con_mes_jun_kwh,ene_con_mes_jun_val,ene_con_mes_jul_kwh,ene_con_mes_jul_val,ene_con_mes_ago_kwh,ene_con_mes_ago_val,ene_con_mes_sep_kwh,ene_con_mes_sep_val,ene_con_mes_oct_kwh,ene_con_mes_oct_val,ene_con_mes_nov_kwh,ene_con_mes_nov_val,ene_con_mes_dic_kwh,ene_con_mes_dic_val,ene_con_anu_kwh,ene_con_anu_val,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD,EMPRESAS_VALIDAS,empresa_unica
14876411092,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
14876411092,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14876411092,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14876411092,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14876411092,1,1,2,100,99999,99999,212420,1113.84,116086,5554.87,109786,5316.87,79800,3723.3,106690,7294.58,101323,6912.36,112902,7687.94,92485,6367.02,87733,6014.38,104443,7092.9,82060,5708.82,1205728,62786.88,1.05546492659054,C,5,C,1,0
14877212018,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I,1,1
14877212018,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I,1,0
14877212018,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I,1,0
14877212018,1,1,2,90,99999,1273.97,99999,1198.53,99999,1266.3,99999,1340.49,99999,99999,16247,1487.53,99999,1679.52,99999,1640.54,99999,1666.31,99999,1646.36,99999,99999,99999,2770.91,16247,15970.46,1.40816326530612,I,4,I,1,0
14877212018,5,1, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I,1,0
14877464173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
14877464173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14877464173,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14877464173,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14877464173,1,1,2,100,2145,202.38,2145,202.38,2145,202.38,2145,202.38,2788,263.09,2788,263.09,2788,263.09,2145,202.38,2145,202.38,2145,202.38,2145,202.38,2145,202.38,27669,2610.69,1.05546492659054,C,5,C,1,0
14877623174,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
14877623174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
14877623174,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
14877623174,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
14877623174,1,1,2,100,71326,6248.18,66037,5392.24,62892,6241.69,54605,4309.39,66835,6680.93,76932,8661.23,88211,8504.35,80962,7817.48,84804,7939.59,87185,8333.96,80097,7634.26,68413,6716.8,888299,84480.1,1.34308510638298,C,4,C,1,0
14877664091,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
14877664091,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
14877664091,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
14877664091,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
14877664091,1,1,2,100,214,17.1,2719,217.49,2178,174.22,498,39.87,466,37.31,1080,86.38,1080,86.38,1080,86.38,1272,101.73,1168,93.42,1150,92,1190,95.2,14095,1127.48,1.34308510638298,C,4,C,1,0
14877668178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
14877668178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14877668178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14877668178,1,1,2,99,167516,9051.38,64246,9474.41,186582,10148.24,177484,9677.32,200982,14961.2,234506,17480.71,242738,18042.61,227982,16967.66,213006,1589.09,216646,16102.53,205578,15241.31,188862,14011.16,2326128,152747.62,1.05546492659054,C,5,C,1,0
14877668178,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14878183178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
14878183178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14878183178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14878183178,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14878183178,1,1,2,100,310250,24820,309893,24791.44,310536,24842.88,310462,24836.96,310341,24827.28,310239,24819.12,310378,24830.24,310494,24839.52,310582,24846.56,310463,24837.04,310341,24827.28,310280,24822.4,3724259,297940.72,1.05546492659054,C,5,C,1,0
14878222173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
14878222173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14878222173,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14878222173,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
14878222173,1,1,2,100,1650350,132028,1649173,131933.84,1665606,133248.48,1657133,132570.64,1659038,132723.04,1654489,132359.12,1659023,132721.84,1655406,132432.48,1657987,132638.96,1658993,132719.44,1658635,132690.8,1655909,132472.72,19881742,1590539.36,1.05546492659054,C,5,C,1,0
14879014175,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,1
14879014175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
14879014175,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
14879014175,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
14879014175,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22313689046,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,1
22313689046,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
22313689046,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
22313689046,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
22313689046,1,1,2,100,157,15.37,103,10.08,114,11.16,338,33.09,717,79.2,452,43.26,324,31.72,192,18.8,363,35.54,597,58.45,648,63.44,548,53.62,4553,453.73,1.30508474576271,H,4,H,1,0
22313736052,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,1
22313736052,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22313736052,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22313736052,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22313736052,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22313742052,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22313742052,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22313742052,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22313742052,1,1,2,95,5284,277.74,8662,442.38,4564,352.54,6613,338.55,7316,575.41,9278,731.2,8380,660.43,12910,1020.26,3676,289.58,3694,291.02,6760,533.63,1477,116.36,78614,5629.1,1.34308510638298,C,4,C,1,0
22313742052,5,1, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22314163099,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
22314163099,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22314163099,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22314163099,1,1,2,90,73520,14415.37,72438,14264.02,266925,13483.83,99999,99999,124166,16392.12,138354,19866.66,109971,17078.72,223534,22700.5,228801,19580.3,219074,18489.99,235549,20746.71,243960,20721.4,1936292,197739.62,1.05546492659054,C,5,C,1,0
22314163099,5,1, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22314209099,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B,1,1
22314209099,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B,1,0
22314209099,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B,1,0
22314209099,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B,1,0
22314209099,1,1,2,100,9044,849.86,8719,797.2,11210,1009.7,9827,824.95,10101,1053.53,10163,1118.2,7631,848.15,7367,753.21,10082,1090.6,8528,941.67,11169,12.38,4122,531.55,107963,9831,1.42857142857143,B,4,B,1,0
22314260094,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
22314260094,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22314260094,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22314260094,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22314260094,1,1,2,100,6122,587,6165,591,6123,587,6132,588,6135,588,6233,597,6235,598,6334,607,6132,588,6156,590,6295,603,6232,606,74294,7130,1.07407407407407,B,5,B,1,0
22315100171,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
22315100171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315100171,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315100171,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315100171,1,1,2,100,2975,197.35,1407,94.15,1354,89.28,585,42.24,1114.13,86.63,535,48.74,482,43.23,1327.99,114.77,1027,88.94,1034,90.12,969,83.76,844,71.95,13654.12,1051.16,1.05546492659054,C,5,C,1,0
22315102174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,1
22315102174,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22315102174,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22315102174,1,1,2,99,17149,1157.94,18101,1021.77,15352,1033.09,15856,1067.06,17255,1166.24,17479,1525.82,19218,1677.11,5975,514.2,14144,1231.6,18810,1640.94,17619,1537.98,18312,1598.29,195270,15172.04,3.72254335260116,C,3,C,1,0
22315102174,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22315109179,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
22315109179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315109179,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315109179,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315109179,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315118178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
22315118178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315118178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315118178,1,1,2,70,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,27129.08,5660.66,26384.04,5446.94,22016.44,4431.92,20970.2,4170.36,21684.04,4293.9,25060.28,4802.97,29715.32,6158.95,172959.4,34965.7,1.05546492659054,C,5,C,1,0
22315118178,5,1, ,30, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315130178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,1
22315130178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
22315130178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
22315130178,1,1,2,99,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,151496,15149.6,1817952,181795.2,3.18181818181818,I,3,I,1,0
22315130178,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
22315146171,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
22315146171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315146171,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315146171,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315146171,1,1,2,100,1631,233,2301,531,1664,245,293,17.87,310,18.91,306,24.92,15,1.21,435,35.79,453,36.7,628,51.16,711,59.53,701,58.83,9448,1313.92,1.07407407407407,B,5,B,1,0
22315170170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
22315170170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315170170,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315170170,1,1,2,1,6984,173.07,5320,525.24,20218,3002.75,38786,3923.07,34507,3331.17,37782,4206.59,37860,3999.99,36273,5502.76,45751,5281.22,37705,4219.27,37505,4417.95,40083,4464.4,378774,43047.48,1.07407407407407,B,5,B,1,0
22315170170,5,1, ,99, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22315284175,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,1
22315284175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
22315284175,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
22315284175,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
22315284175,1,1,2,100,17483,1249.41,18339,1291.85,16736,1204.49,19290,1358.9,16890,1211.06,19828,1722.66,16927,1466.89,18079,1559.24,18695,1604.52,15141,1306.43,20064,1694.28,17303,1480.99,214775,17150.72,3.18181818181818,I,3,I,1,0
22315347177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22315347177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22315347177,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22315347177,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22315347177,1,1,2,100,23755,1317.94,24221,1343.36,23819,1319.98,99999,1506.36,99999,1431.64,25941,2890.47,99999,99999,23269,1812.65,26023,2092.29,29545,2147.39,29545,2357.5,29545,2617.04,235663,20836.62,1.34308510638298,C,4,C,1,0
22315590012,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,1
22315590012,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22315590012,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22315590012,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22315590012,1,1,2,100,13219,793.03,14035,828.28,13790,802.62,16891,1014.16,19992,1589.24,19012,1517.86,20481,1633.99,17952,1427.3,16483,1324.8,17870,1412.06,23500,1830.71,14116,1122.7,207341,15296.75,3.72254335260116,C,3,C,1,0
22315667015,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22315667015,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22315667015,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22315667015,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22315667015,1,1,2,100,99999,99999,6895,528.45,32,5.52,65,13.55,8268,786.52,6857,640.93,8470,793.12,6906,683.18,6839,660.32,39,17.53,25,16.4,99999,99999,44396,4145.52,1.34308510638298,C,4,C,1,0
22315705014,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
22315705014,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315705014,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315705014,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22315705014,1,1,2,100,99999,489.79,99999,530.57,99999,669.47,99999,771.29,99999,653.96,99999,660.99,99999,546.07,99999,535.96,99999,687,99999,515.17,99999,641.46,99999,99999,0,6701.73,1.05546492659054,C,5,C,1,0
22315738036,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,1
22315738036,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22315738036,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22315738036,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22315738036,1,1,2,100,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,2174,229.45,26088,2753.4,3.50724637681159,H,3,H,1,0
22316168098,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22316168098,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316168098,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316168098,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316168098,1,1,2,100,54998,3086.58,51163.2,2876.14,22603,127.93,22603,1277.93,27010,1519.33,37781,2825.25,21705,1624.94,18931,1425.05,20727,1550.94,22521,1684.5,20890,1568.06,28396,2138.19,349328.2,21704.84,1.34308510638298,C,4,C,1,0
22316488131,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
22316488131,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22316488131,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22316488131,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
22316488131,1,1,2,100,353669,23153.69,320469,21566.86,385408,25602.35,361747,24419.27,375354,32538.73,400487,34641.35,411053,36240.96,255273,4233.72,360866,4546.71,342503,3904.24,355380,4074.47,274818,19551.58,4197027,234473.93,1.05546492659054,C,5,C,1,0
22316497130,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,1
22316497130,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22316497130,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22316497130,1,1,2,90,101302,7004.85,100465,6857.03,95392,6458.23,74376,4999.47,93266,8188.06,97281,8585.99,97281,6182.82,83889,7493.74,101889,5559.26,75903,7589.72,103038,6196.77,84159,7342.57,1108241,82458.51,3.50724637681159,H,3,H,1,0
22316497130,5,1, ,10, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
22316721170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22316721170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316721170,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316721170,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316721170,1,1,2,100,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,1.34308510638298,C,4,C,1,0
22316723172,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22316723172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316723172,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316723172,1,1,2,99,32854,2668,28575,2297,34435,2508,35944,3242.6,35944,3242.6,35944,3242.6,35944,3242.6,35944,3242.6,35944,3242.6,35944,3242.6,35944,3242.6,35944,3242.6,419360,36656.4,1.34308510638298,C,4,C,1,0
22316723172,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316731175,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22316731175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316731175,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316731175,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316731175,1,1,2,100,3364,301.16,3364,301.16,3364,301.16,3364,301.16,3364,301.16,3364,301.16,3364,301.16,3364,301.16,3364,301.16,3364,301.16,3362,301.14,3362,301.14,40364,3613.88,1.34308510638298,C,4,C,1,0
22316795173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
22316795173,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316795173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316795173,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
22316795173,1,1,2,100,31170,2743,43420.45,3821,26352.27,2319,32522.73,2862,31340.91,2758,39738.64,3497,39738.64,3497,40829.55,3593,34715.91,3055,38409.09,3380,35931.82,3162,42636.36,3752,436806.37,38439,1.34308510638298,C,4,C,1,0
22316817177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,1
22316817177,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22316817177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22316817177,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
22316817177,1,1,2,100,1243,84.45,1314,89.28,1248,84.81,1388,94.3,1478,100.38,1461,128.35,1469,129.16,1330,116.91,1721,151.34,1635,143.75,1532,134.73,1511,132.84,17330,1390.3,3.72254335260116,C,3,C,1,0
22316849176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
22316849176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22316849176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
22316849176,1,1,2,99,1151,72.79,1449,90.68,1118,70.61,1508,95.48,1573,101.16,2004,180.52,2509,231.82,2785,261.09,2742,256.25,2440,225.22,2554,236.59,2328,212.85,24161,2035.06,1.07407407407407,B,5,B,1,0
22316849176,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
41908763091,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
41908763091,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
41908763091,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
41908763091,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
41908763091,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
41908775099,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,1
41908775099,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
41908775099,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
41908775099,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
41908775099,1,1,2,100,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,3829,410.39,3957,424.47,3899,418.09,6240,675.6,4084,438.44,22009,2366.99,3.50724637681159,H,3,H,1,0
41909487178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,H,5,H,1,1
41909487178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,H,5,H,1,0
