id_empresa,agu_res_des_cod,agu_res_des_tip,agu_res_gen,agu_res_por_anio,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
13708211090,51,1, , ,1.05546492659054,C,5,C
13708211090,61,1, , ,1.05546492659054,C,5,C
13708211090,71,1, , ,1.05546492659054,C,5,C
13708211090,22,2,2, ,1.05546492659054,C,5,C
13708211090,32,2,2, ,1.05546492659054,C,5,C
13708211090,42,2,2, ,1.05546492659054,C,5,C
13708211090,52,2,2, ,1.05546492659054,C,5,C
13708211090,62,2,2, ,1.05546492659054,C,5,C
13708211090,72,2,2, ,1.05546492659054,C,5,C
13708403096,12,2,1,100,1.34308510638298,C,4,C
13708403096,11,1, , ,1.34308510638298,C,4,C
13708403096,21,1, , ,1.34308510638298,C,4,C
13708403096,31,1, , ,1.34308510638298,C,4,C
13708403096,41,1, , ,1.34308510638298,C,4,C
13708403096,51,1, , ,1.34308510638298,C,4,C
13708403096,61,1, , ,1.34308510638298,C,4,C
13708403096,71,1, , ,1.34308510638298,C,4,C
13708403096,22,2,2, ,1.34308510638298,C,4,C
13708403096,32,2,2, ,1.34308510638298,C,4,C
13708403096,42,2,2, ,1.34308510638298,C,4,C
13708403096,52,2,2, ,1.34308510638298,C,4,C
13708403096,62,2,2, ,1.34308510638298,C,4,C
13708403096,72,2,2, ,1.34308510638298,C,4,C
13708480091,12,2,1,100,1.05546492659054,C,5,C
13708480091,22,2,2, ,1.05546492659054,C,5,C
13708480091,32,2,2, ,1.05546492659054,C,5,C
13708480091,42,2,2, ,1.05546492659054,C,5,C
13708480091,62,2,2, ,1.05546492659054,C,5,C
13708480091,72,2,2, ,1.05546492659054,C,5,C
13708480091,21,1, , ,1.05546492659054,C,5,C
13708480091,41,1, , ,1.05546492659054,C,5,C
13708480091,51,1, , ,1.05546492659054,C,5,C
13708480091,61,1, , ,1.05546492659054,C,5,C
13708480091,71,1, , ,1.05546492659054,C,5,C
13708480091,11,1, , ,1.05546492659054,C,5,C
13708480091,31,1, , ,1.05546492659054,C,5,C
13708480091,52,2,2, ,1.05546492659054,C,5,C
13708537092,12,2,1,100,1.40816326530612,I,4,I
13708537092,11,1, , ,1.40816326530612,I,4,I
13708537092,21,1, , ,1.40816326530612,I,4,I
13708537092,31,1, , ,1.40816326530612,I,4,I
13708537092,41,1, , ,1.40816326530612,I,4,I
13708537092,51,1, , ,1.40816326530612,I,4,I
13708537092,61,1, , ,1.40816326530612,I,4,I
13708537092,71,1, , ,1.40816326530612,I,4,I
13708537092,22,2,2, ,1.40816326530612,I,4,I
13708537092,32,2,2, ,1.40816326530612,I,4,I
13708537092,42,2,2, ,1.40816326530612,I,4,I
13708537092,52,2,2, ,1.40816326530612,I,4,I
13708537092,62,2,2, ,1.40816326530612,I,4,I
13708537092,72,2,2, ,1.40816326530612,I,4,I
13708588096,12,2,1,100,1.40816326530612,I,4,I
13708588096,11,1, , ,1.40816326530612,I,4,I
13708588096,21,1, , ,1.40816326530612,I,4,I
13708588096,31,1, , ,1.40816326530612,I,4,I
13708588096,41,1, , ,1.40816326530612,I,4,I
13708588096,51,1, , ,1.40816326530612,I,4,I
13708588096,61,1, , ,1.40816326530612,I,4,I
13708588096,71,1, , ,1.40816326530612,I,4,I
13708588096,22,2,2, ,1.40816326530612,I,4,I
13708588096,32,2,2, ,1.40816326530612,I,4,I
13708588096,42,2,2, ,1.40816326530612,I,4,I
13708588096,52,2,2, ,1.40816326530612,I,4,I
13708588096,62,2,2, ,1.40816326530612,I,4,I
13708588096,72,2,2, ,1.40816326530612,I,4,I
13708681096,12,2,1,100,1.40816326530612,I,4,I
13708681096,11,1, , ,1.40816326530612,I,4,I
13708681096,21,1, , ,1.40816326530612,I,4,I
13708681096,31,1, , ,1.40816326530612,I,4,I
13708681096,41,1, , ,1.40816326530612,I,4,I
13708681096,51,1, , ,1.40816326530612,I,4,I
13708681096,61,1, , ,1.40816326530612,I,4,I
13708681096,71,1, , ,1.40816326530612,I,4,I
13708681096,22,2,2, ,1.40816326530612,I,4,I
13708681096,32,2,2, ,1.40816326530612,I,4,I
13708681096,42,2,2, ,1.40816326530612,I,4,I
13708681096,52,2,2, ,1.40816326530612,I,4,I
13708681096,62,2,2, ,1.40816326530612,I,4,I
13708681096,72,2,2, ,1.40816326530612,I,4,I
13708685091,12,2,1,100,1.34308510638298,C,4,C
13708685091,11,1, , ,1.34308510638298,C,4,C
13708685091,21,1, , ,1.34308510638298,C,4,C
13708685091,31,1, , ,1.34308510638298,C,4,C
13708685091,41,1, , ,1.34308510638298,C,4,C
13708685091,51,1, , ,1.34308510638298,C,4,C
13708685091,61,1, , ,1.34308510638298,C,4,C
13708685091,71,1, , ,1.34308510638298,C,4,C
13708685091,32,2,2, ,1.34308510638298,C,4,C
13708685091,42,2,2, ,1.34308510638298,C,4,C
13708685091,52,2,2, ,1.34308510638298,C,4,C
13708685091,62,2,2, ,1.34308510638298,C,4,C
13708685091,22,2,2, ,1.34308510638298,C,4,C
13708685091,72,2,2, ,1.34308510638298,C,4,C
13708821092,12,2,1,100,1.30508474576271,H,4,H
13708821092,11,1, , ,1.30508474576271,H,4,H
13708821092,21,1, , ,1.30508474576271,H,4,H
13708821092,31,1, , ,1.30508474576271,H,4,H
13708821092,41,1, , ,1.30508474576271,H,4,H
13708821092,51,1, , ,1.30508474576271,H,4,H
13708821092,61,1, , ,1.30508474576271,H,4,H
13708821092,71,1, , ,1.30508474576271,H,4,H
13708821092,22,2,2, ,1.30508474576271,H,4,H
13708821092,32,2,2, ,1.30508474576271,H,4,H
13708821092,42,2,2, ,1.30508474576271,H,4,H
13708821092,52,2,2, ,1.30508474576271,H,4,H
13708821092,62,2,2, ,1.30508474576271,H,4,H
13708821092,72,2,2, ,1.30508474576271,H,4,H
13708840097,62,2,1,100,1.07407407407407,B,5,B
13708840097,11,1, , ,1.07407407407407,B,5,B
13708840097,21,1, , ,1.07407407407407,B,5,B
13708840097,31,1, , ,1.07407407407407,B,5,B
13708840097,41,1, , ,1.07407407407407,B,5,B
13708840097,51,1, , ,1.07407407407407,B,5,B
13708840097,61,1, , ,1.07407407407407,B,5,B
13708840097,71,1, , ,1.07407407407407,B,5,B
13708840097,12,2,2, ,1.07407407407407,B,5,B
13708840097,22,2,2, ,1.07407407407407,B,5,B
13708840097,32,2,2, ,1.07407407407407,B,5,B
13708840097,42,2,2, ,1.07407407407407,B,5,B
13708840097,52,2,2, ,1.07407407407407,B,5,B
13708840097,72,2,2, ,1.07407407407407,B,5,B
13708869095,12,2,1,100,1.34308510638298,C,4,C
13708869095,11,1, , ,1.34308510638298,C,4,C
13708869095,21,1, , ,1.34308510638298,C,4,C
13708869095,31,1, , ,1.34308510638298,C,4,C
13708869095,41,1, , ,1.34308510638298,C,4,C
13708869095,51,1, , ,1.34308510638298,C,4,C
13708869095,61,1, , ,1.34308510638298,C,4,C
13708869095,71,1, , ,1.34308510638298,C,4,C
13708869095,32,2,2, ,1.34308510638298,C,4,C
13708869095,22,2,2, ,1.34308510638298,C,4,C
13708869095,42,2,2, ,1.34308510638298,C,4,C
13708869095,52,2,2, ,1.34308510638298,C,4,C
13708869095,62,2,2, ,1.34308510638298,C,4,C
13708869095,72,2,2, ,1.34308510638298,C,4,C
13708921097,11,1,1,100,1.05546492659054,C,5,C
13708921097,21,1,2, ,1.05546492659054,C,5,C
13708921097,31,1,2, ,1.05546492659054,C,5,C
13708921097,41,1,2, ,1.05546492659054,C,5,C
13708921097,61,1,2, ,1.05546492659054,C,5,C
13708921097,71,1,2, ,1.05546492659054,C,5,C
13708921097,12,2,2, ,1.05546492659054,C,5,C
13708921097,22,2,2, ,1.05546492659054,C,5,C
13708921097,42,2,2, ,1.05546492659054,C,5,C
13708921097,52,2,2, ,1.05546492659054,C,5,C
13708921097,62,2,2, ,1.05546492659054,C,5,C
13708921097,72,2,2, ,1.05546492659054,C,5,C
13708921097,51,1,2, ,1.05546492659054,C,5,C
13708921097,32,2,2, ,1.05546492659054,C,5,C
13708962095,12,2,1,100,3.72254335260116,C,3,C
13708962095,11,1, , ,3.72254335260116,C,3,C
13708962095,21,1, , ,3.72254335260116,C,3,C
13708962095,31,1, , ,3.72254335260116,C,3,C
13708962095,41,1, , ,3.72254335260116,C,3,C
13708962095,51,1, , ,3.72254335260116,C,3,C
13708962095,61,1, , ,3.72254335260116,C,3,C
13708962095,71,1, , ,3.72254335260116,C,3,C
13708962095,22,2,2, ,3.72254335260116,C,3,C
13708962095,32,2,2, ,3.72254335260116,C,3,C
13708962095,42,2,2, ,3.72254335260116,C,3,C
13708962095,52,2,2, ,3.72254335260116,C,3,C
13708962095,72,2,2, ,3.72254335260116,C,3,C
13708962095,62,2,2, ,3.72254335260116,C,3,C
13708985095,12,2,1,100,1.34308510638298,C,4,C
13708985095,11,1, , ,1.34308510638298,C,4,C
13708985095,21,1, , ,1.34308510638298,C,4,C
13708985095,31,1, , ,1.34308510638298,C,4,C
13708985095,41,1, , ,1.34308510638298,C,4,C
13708985095,51,1, , ,1.34308510638298,C,4,C
13708985095,61,1, , ,1.34308510638298,C,4,C
13708985095,71,1, , ,1.34308510638298,C,4,C
13708985095,22,2,2, ,1.34308510638298,C,4,C
13708985095,32,2,2, ,1.34308510638298,C,4,C
13708985095,42,2,2, ,1.34308510638298,C,4,C
13708985095,52,2,2, ,1.34308510638298,C,4,C
13708985095,62,2,2, ,1.34308510638298,C,4,C
13708985095,72,2,2, ,1.34308510638298,C,4,C
13709063094,62,2,1,98,1.05546492659054,C,5,C
13709063094,12,2,1,2,1.05546492659054,C,5,C
13709063094,11,1, , ,1.05546492659054,C,5,C
13709063094,21,1, , ,1.05546492659054,C,5,C
13709063094,31,1, , ,1.05546492659054,C,5,C
13709063094,41,1, , ,1.05546492659054,C,5,C
13709063094,51,1, , ,1.05546492659054,C,5,C
13709063094,61,1, , ,1.05546492659054,C,5,C
13709063094,71,1, , ,1.05546492659054,C,5,C
13709063094,72,2,2, ,1.05546492659054,C,5,C
13709063094,42,2,2, ,1.05546492659054,C,5,C
13709063094,32,2,2, ,1.05546492659054,C,5,C
13709063094,22,2,2, ,1.05546492659054,C,5,C
13709063094,52,2,2, ,1.05546492659054,C,5,C
13709108098,12,2,1,100,1.34308510638298,C,4,C
13709108098,11,1, , ,1.34308510638298,C,4,C
13709108098,21,1, , ,1.34308510638298,C,4,C
13709108098,31,1, , ,1.34308510638298,C,4,C
13709108098,41,1, , ,1.34308510638298,C,4,C
13709108098,51,1, , ,1.34308510638298,C,4,C
13709108098,61,1, , ,1.34308510638298,C,4,C
13709108098,71,1, , ,1.34308510638298,C,4,C
13709108098,32,2,2, ,1.34308510638298,C,4,C
13709108098,22,2,2, ,1.34308510638298,C,4,C
13709108098,42,2,2, ,1.34308510638298,C,4,C
13709108098,52,2,2, ,1.34308510638298,C,4,C
13709108098,62,2,2, ,1.34308510638298,C,4,C
13709108098,72,2,2, ,1.34308510638298,C,4,C
13709122091,12,2,1,100,3.72254335260116,C,3,C
13709122091,72,2,2, ,3.72254335260116,C,3,C
13709122091,62,2,2, ,3.72254335260116,C,3,C
13709122091,52,2,2, ,3.72254335260116,C,3,C
13709122091,42,2,2, ,3.72254335260116,C,3,C
13709122091,32,2,2, ,3.72254335260116,C,3,C
13709122091,22,2,2, ,3.72254335260116,C,3,C
13709122091,71,1, , ,3.72254335260116,C,3,C
13709122091,61,1, , ,3.72254335260116,C,3,C
13709122091,51,1, , ,3.72254335260116,C,3,C
13709122091,41,1, , ,3.72254335260116,C,3,C
13709122091,31,1, , ,3.72254335260116,C,3,C
13709122091,21,1, , ,3.72254335260116,C,3,C
13709122091,11,1, , ,3.72254335260116,C,3,C
13709140099,11,1,1,100,1.09090909090909,I,5,I
13709140099,72,2,2, ,1.09090909090909,I,5,I
13709140099,62,2,2, ,1.09090909090909,I,5,I
13709140099,52,2,2, ,1.09090909090909,I,5,I
13709140099,42,2,2, ,1.09090909090909,I,5,I
13709140099,32,2,2, ,1.09090909090909,I,5,I
13709140099,22,2,2, ,1.09090909090909,I,5,I
13709140099,21,1,2, ,1.09090909090909,I,5,I
13709140099,31,1,2, ,1.09090909090909,I,5,I
13709140099,41,1,2, ,1.09090909090909,I,5,I
13709140099,51,1,2, ,1.09090909090909,I,5,I
13709140099,61,1,2, ,1.09090909090909,I,5,I
13709140099,71,1,2, ,1.09090909090909,I,5,I
13709140099,12,2,2, ,1.09090909090909,I,5,I
13709175097,42,2,1,100,1.07407407407407,B,5,B
13709175097,31,1, , ,1.07407407407407,B,5,B
13709175097,41,1, , ,1.07407407407407,B,5,B
13709175097,51,1, , ,1.07407407407407,B,5,B
13709175097,61,1, , ,1.07407407407407,B,5,B
13709175097,12,2,2, ,1.07407407407407,B,5,B
13709175097,22,2,2, ,1.07407407407407,B,5,B
13709175097,32,2,2, ,1.07407407407407,B,5,B
13709175097,62,2,2, ,1.07407407407407,B,5,B
13709175097,72,2,2, ,1.07407407407407,B,5,B
13709175097,11,1, , ,1.07407407407407,B,5,B
13709175097,21,1, , ,1.07407407407407,B,5,B
13709175097,71,1, , ,1.07407407407407,B,5,B
13709175097,52,2,2, ,1.07407407407407,B,5,B
13709205093,12,2,1,100,1.34308510638298,C,4,C
13709205093,11,1, , ,1.34308510638298,C,4,C
13709205093,21,1, , ,1.34308510638298,C,4,C
13709205093,31,1, , ,1.34308510638298,C,4,C
13709205093,41,1, , ,1.34308510638298,C,4,C
13709205093,51,1, , ,1.34308510638298,C,4,C
13709205093,61,1, , ,1.34308510638298,C,4,C
13709205093,71,1, , ,1.34308510638298,C,4,C
13709205093,22,2,2, ,1.34308510638298,C,4,C
13709205093,32,2,2, ,1.34308510638298,C,4,C
13709205093,42,2,2, ,1.34308510638298,C,4,C
13709205093,52,2,2, ,1.34308510638298,C,4,C
13709205093,62,2,2, ,1.34308510638298,C,4,C
13709205093,72,2,2, ,1.34308510638298,C,4,C
13709233097,11,1,1,100,3.18181818181818,I,3,I
13709233097,21,1,2, ,3.18181818181818,I,3,I
13709233097,31,1,2, ,3.18181818181818,I,3,I
13709233097,41,1,2, ,3.18181818181818,I,3,I
13709233097,51,1,2, ,3.18181818181818,I,3,I
13709233097,61,1,2, ,3.18181818181818,I,3,I
13709233097,22,2,2, ,3.18181818181818,I,3,I
13709233097,32,2,2, ,3.18181818181818,I,3,I
13709233097,42,2,2, ,3.18181818181818,I,3,I
13709233097,62,2,2, ,3.18181818181818,I,3,I
13709233097,72,2,2, ,3.18181818181818,I,3,I
13709233097,12,2,2, ,3.18181818181818,I,3,I
13709233097,71,1,2, ,3.18181818181818,I,3,I
13709233097,52,2,2, ,3.18181818181818,I,3,I
13709248094,12,2,1,100,1.40816326530612,I,4,I
13709248094,11,1, , ,1.40816326530612,I,4,I
13709248094,21,1, , ,1.40816326530612,I,4,I
13709248094,31,1, , ,1.40816326530612,I,4,I
13709248094,41,1, , ,1.40816326530612,I,4,I
13709248094,51,1, , ,1.40816326530612,I,4,I
13709248094,61,1, , ,1.40816326530612,I,4,I
13709248094,71,1, , ,1.40816326530612,I,4,I
13709248094,22,2,2, ,1.40816326530612,I,4,I
13709248094,32,2,2, ,1.40816326530612,I,4,I
13709248094,42,2,2, ,1.40816326530612,I,4,I
13709248094,52,2,2, ,1.40816326530612,I,4,I
13709248094,62,2,2, ,1.40816326530612,I,4,I
13709248094,72,2,2, ,1.40816326530612,I,4,I
13709263093,71,1,1,100,1.05546492659054,C,5,C
13709263093,72,2,2,100,1.05546492659054,C,5,C
13709263093,31,1,2, ,1.05546492659054,C,5,C
13709263093,41,1,2, ,1.05546492659054,C,5,C
13709263093,61,1,2, ,1.05546492659054,C,5,C
13709263093,51,1,2, ,1.05546492659054,C,5,C
13709263093,11,1,2, ,1.05546492659054,C,5,C
13709263093,12,2,2, ,1.05546492659054,C,5,C
13709263093,22,2,2, ,1.05546492659054,C,5,C
13709263093,32,2,2, ,1.05546492659054,C,5,C
13709263093,42,2,2, ,1.05546492659054,C,5,C
13709263093,52,2,2, ,1.05546492659054,C,5,C
13709263093,62,2,2, ,1.05546492659054,C,5,C
13709263093,21,1,2, ,1.05546492659054,C,5,C
13709310091,61,1,1,100,1.05546492659054,C,5,C
13709310091,41,1,2, ,1.05546492659054,C,5,C
13709310091,11,1,2, ,1.05546492659054,C,5,C
13709310091,21,1,2, ,1.05546492659054,C,5,C
13709310091,31,1,2, ,1.05546492659054,C,5,C
13709310091,51,1,2, ,1.05546492659054,C,5,C
13709310091,71,1,2, ,1.05546492659054,C,5,C
13709310091,12,2,2, ,1.05546492659054,C,5,C
13709310091,22,2,2, ,1.05546492659054,C,5,C
13709310091,32,2,2, ,1.05546492659054,C,5,C
13709310091,42,2,2, ,1.05546492659054,C,5,C
13709310091,52,2,2, ,1.05546492659054,C,5,C
13709310091,62,2,2, ,1.05546492659054,C,5,C
13709310091,72,2,2, ,1.05546492659054,C,5,C
13709358094,12,2,1,100,1.40816326530612,I,4,I
13709358094,11,1, , ,1.40816326530612,I,4,I
13709358094,21,1, , ,1.40816326530612,I,4,I
13709358094,31,1, , ,1.40816326530612,I,4,I
13709358094,41,1, , ,1.40816326530612,I,4,I
13709358094,51,1, , ,1.40816326530612,I,4,I
13709358094,61,1, , ,1.40816326530612,I,4,I
13709358094,71,1, , ,1.40816326530612,I,4,I
13709358094,22,2,2, ,1.40816326530612,I,4,I
13709358094,32,2,2, ,1.40816326530612,I,4,I
13709358094,42,2,2, ,1.40816326530612,I,4,I
13709358094,52,2,2, ,1.40816326530612,I,4,I
13709358094,62,2,2, ,1.40816326530612,I,4,I
13709358094,72,2,2, ,1.40816326530612,I,4,I
13709442095,42,2,1,100,1.34308510638298,C,4,C
13709442095,11,1, , ,1.34308510638298,C,4,C
13709442095,21,1, , ,1.34308510638298,C,4,C
13709442095,31,1, , ,1.34308510638298,C,4,C
13709442095,41,1, , ,1.34308510638298,C,4,C
13709442095,51,1, , ,1.34308510638298,C,4,C
13709442095,61,1, , ,1.34308510638298,C,4,C
13709442095,71,1, , ,1.34308510638298,C,4,C
13709442095,12,2,2, ,1.34308510638298,C,4,C
13709442095,22,2,2, ,1.34308510638298,C,4,C
13709442095,72,2,2, ,1.34308510638298,C,4,C
13709442095,32,2,2, ,1.34308510638298,C,4,C
13709442095,62,2,2, ,1.34308510638298,C,4,C
13709442095,52,2,2, ,1.34308510638298,C,4,C
13709473098,12,2,1,100,3.72254335260116,C,3,C
13709473098,11,1, , ,3.72254335260116,C,3,C
13709473098,21,1, , ,3.72254335260116,C,3,C
13709473098,31,1, , ,3.72254335260116,C,3,C
13709473098,41,1, , ,3.72254335260116,C,3,C
13709473098,51,1, , ,3.72254335260116,C,3,C
13709473098,61,1, , ,3.72254335260116,C,3,C
13709473098,71,1, , ,3.72254335260116,C,3,C
13709473098,22,2,2, ,3.72254335260116,C,3,C
13709473098,32,2,2, ,3.72254335260116,C,3,C
13709473098,52,2,2, ,3.72254335260116,C,3,C
13709473098,62,2,2, ,3.72254335260116,C,3,C
13709473098,72,2,2, ,3.72254335260116,C,3,C
13709473098,42,2,2, ,3.72254335260116,C,3,C
13709505097,12,2,1,100,1.40816326530612,I,4,I
13709505097,11,1, , ,1.40816326530612,I,4,I
13709505097,21,1, , ,1.40816326530612,I,4,I
13709505097,31,1, , ,1.40816326530612,I,4,I
13709505097,41,1, , ,1.40816326530612,I,4,I
13709505097,51,1, , ,1.40816326530612,I,4,I
13709505097,61,1, , ,1.40816326530612,I,4,I
13709505097,71,1, , ,1.40816326530612,I,4,I
13709505097,22,2,2, ,1.40816326530612,I,4,I
13709505097,32,2,2, ,1.40816326530612,I,4,I
13709505097,42,2,2, ,1.40816326530612,I,4,I
13709505097,52,2,2, ,1.40816326530612,I,4,I
13709505097,62,2,2, ,1.40816326530612,I,4,I
13709505097,72,2,2, ,1.40816326530612,I,4,I
13709565090,12,2,1,100,1.34308510638298,C,4,C
13709565090,11,1, , ,1.34308510638298,C,4,C
13709565090,21,1, , ,1.34308510638298,C,4,C
13709565090,31,1, , ,1.34308510638298,C,4,C
13709565090,41,1, , ,1.34308510638298,C,4,C
13709565090,51,1, , ,1.34308510638298,C,4,C
13709565090,61,1, , ,1.34308510638298,C,4,C
13709565090,71,1, , ,1.34308510638298,C,4,C
13709565090,22,2,2, ,1.34308510638298,C,4,C
13709565090,32,2,2, ,1.34308510638298,C,4,C
13709565090,42,2,2, ,1.34308510638298,C,4,C
13709565090,52,2,2, ,1.34308510638298,C,4,C
13709565090,62,2,2, ,1.34308510638298,C,4,C
13709565090,72,2,2, ,1.34308510638298,C,4,C
13709668093,11,1,1,100,1.05546492659054,C,5,C
13709668093,31,1,2, ,1.05546492659054,C,5,C
13709668093,21,1,2, ,1.05546492659054,C,5,C
13709668093,41,1,2, ,1.05546492659054,C,5,C
13709668093,51,1,2, ,1.05546492659054,C,5,C
13709668093,61,1,2, ,1.05546492659054,C,5,C
13709668093,71,1,2, ,1.05546492659054,C,5,C
13709668093,12,2,2, ,1.05546492659054,C,5,C
13709668093,22,2,2, ,1.05546492659054,C,5,C
13709668093,32,2,2, ,1.05546492659054,C,5,C
13709668093,42,2,2, ,1.05546492659054,C,5,C
13709668093,52,2,2, ,1.05546492659054,C,5,C
13709668093,62,2,2, ,1.05546492659054,C,5,C
13709668093,72,2,2, ,1.05546492659054,C,5,C
13709674093,12,2,1,100,1.03846153846154,H,5,H
13709674093,11,1, , ,1.03846153846154,H,5,H
13709674093,21,1, , ,1.03846153846154,H,5,H
13709674093,31,1, , ,1.03846153846154,H,5,H
13709674093,41,1, , ,1.03846153846154,H,5,H
13709674093,51,1, , ,1.03846153846154,H,5,H
13709674093,61,1, , ,1.03846153846154,H,5,H
13709674093,71,1, , ,1.03846153846154,H,5,H
13709674093,22,2,2, ,1.03846153846154,H,5,H
13709674093,32,2,2, ,1.03846153846154,H,5,H
13709674093,52,2,2, ,1.03846153846154,H,5,H
13709674093,62,2,2, ,1.03846153846154,H,5,H
13709674093,72,2,2, ,1.03846153846154,H,5,H
13709674093,42,2,2, ,1.03846153846154,H,5,H
13709691095,12,2,1,100,1.34308510638298,C,4,C
13709691095,11,1, , ,1.34308510638298,C,4,C
13709691095,21,1, , ,1.34308510638298,C,4,C
13709691095,31,1, , ,1.34308510638298,C,4,C
13709691095,41,1, , ,1.34308510638298,C,4,C
13709691095,51,1, , ,1.34308510638298,C,4,C
13709691095,61,1, , ,1.34308510638298,C,4,C
13709691095,71,1, , ,1.34308510638298,C,4,C
13709691095,32,2,2, ,1.34308510638298,C,4,C
13709691095,22,2,2, ,1.34308510638298,C,4,C
13709691095,42,2,2, ,1.34308510638298,C,4,C
13709691095,52,2,2, ,1.34308510638298,C,4,C
13709691095,72,2,2, ,1.34308510638298,C,4,C
13709691095,62,2,2, ,1.34308510638298,C,4,C
13709704090,71,1,1,100,1.05546492659054,C,5,C
13709704090,51,1,2, ,1.05546492659054,C,5,C
13709704090,11,1,2, ,1.05546492659054,C,5,C
13709704090,21,1,2, ,1.05546492659054,C,5,C
13709704090,41,1,2, ,1.05546492659054,C,5,C
13709704090,31,1,2, ,1.05546492659054,C,5,C
13709704090,61,1,2, ,1.05546492659054,C,5,C
13709704090,12,2,2, ,1.05546492659054,C,5,C
13709704090,22,2,2, ,1.05546492659054,C,5,C
13709704090,32,2,2, ,1.05546492659054,C,5,C
13709704090,42,2,2, ,1.05546492659054,C,5,C
13709704090,52,2,2, ,1.05546492659054,C,5,C
13709704090,72,2,2, ,1.05546492659054,C,5,C
13709704090,62,2,2, ,1.05546492659054,C,5,C
13709732093,12,2,1,100,1.05546492659054,C,5,C
13709732093,11,1, , ,1.05546492659054,C,5,C
13709732093,21,1, , ,1.05546492659054,C,5,C
13709732093,31,1, , ,1.05546492659054,C,5,C
13709732093,41,1, , ,1.05546492659054,C,5,C
13709732093,51,1, , ,1.05546492659054,C,5,C
13709732093,61,1, , ,1.05546492659054,C,5,C
13709732093,71,1, , ,1.05546492659054,C,5,C
13709732093,22,2,2, ,1.05546492659054,C,5,C
13709732093,32,2,2, ,1.05546492659054,C,5,C
13709732093,42,2,2, ,1.05546492659054,C,5,C
13709732093,52,2,2, ,1.05546492659054,C,5,C
13709732093,62,2,2, ,1.05546492659054,C,5,C
13709732093,72,2,2, ,1.05546492659054,C,5,C
13709812097,12,2,1,100,1.34308510638298,C,4,C
13709812097,11,1, , ,1.34308510638298,C,4,C
13709812097,21,1, , ,1.34308510638298,C,4,C
13709812097,31,1, , ,1.34308510638298,C,4,C
13709812097,41,1, , ,1.34308510638298,C,4,C
13709812097,51,1, , ,1.34308510638298,C,4,C
13709812097,61,1, , ,1.34308510638298,C,4,C
13709812097,71,1, , ,1.34308510638298,C,4,C
13709812097,52,2,2, ,1.34308510638298,C,4,C
13709812097,22,2,2, ,1.34308510638298,C,4,C
13709812097,32,2,2, ,1.34308510638298,C,4,C
13709812097,42,2,2, ,1.34308510638298,C,4,C
13709812097,62,2,2, ,1.34308510638298,C,4,C
13709812097,72,2,2, ,1.34308510638298,C,4,C
13709839092,12,2,1,100,1.03846153846154,H,5,H
13709839092,11,1, , ,1.03846153846154,H,5,H
13709839092,21,1, , ,1.03846153846154,H,5,H
13709839092,31,1, , ,1.03846153846154,H,5,H
13709839092,41,1, , ,1.03846153846154,H,5,H
13709839092,51,1, , ,1.03846153846154,H,5,H
13709839092,61,1, , ,1.03846153846154,H,5,H
13709839092,71,1, , ,1.03846153846154,H,5,H
13709839092,22,2,2, ,1.03846153846154,H,5,H
13709839092,42,2,2, ,1.03846153846154,H,5,H
13709839092,52,2,2, ,1.03846153846154,H,5,H
13709839092,62,2,2, ,1.03846153846154,H,5,H
13709839092,72,2,2, ,1.03846153846154,H,5,H
13709839092,32,2,2, ,1.03846153846154,H,5,H
13709876095,12,2,1,100,3.72254335260116,C,3,C
13709876095,11,1, , ,3.72254335260116,C,3,C
13709876095,21,1, , ,3.72254335260116,C,3,C
13709876095,31,1, , ,3.72254335260116,C,3,C
13709876095,41,1, , ,3.72254335260116,C,3,C
13709876095,51,1, , ,3.72254335260116,C,3,C
13709876095,61,1, , ,3.72254335260116,C,3,C
13709876095,71,1, , ,3.72254335260116,C,3,C
13709876095,32,2,2, ,3.72254335260116,C,3,C
13709876095,22,2,2, ,3.72254335260116,C,3,C
13709876095,42,2,2, ,3.72254335260116,C,3,C
13709876095,52,2,2, ,3.72254335260116,C,3,C
13709876095,62,2,2, ,3.72254335260116,C,3,C
13709876095,72,2,2, ,3.72254335260116,C,3,C
13709905095,42,2,1,100,1.34308510638298,C,4,C
13709905095,11,1, , ,1.34308510638298,C,4,C
13709905095,21,1, , ,1.34308510638298,C,4,C
13709905095,31,1, , ,1.34308510638298,C,4,C
13709905095,41,1, , ,1.34308510638298,C,4,C
13709905095,51,1, , ,1.34308510638298,C,4,C
13709905095,61,1, , ,1.34308510638298,C,4,C
13709905095,71,1, , ,1.34308510638298,C,4,C
13709905095,22,2,2, ,1.34308510638298,C,4,C
13709905095,52,2,2, ,1.34308510638298,C,4,C
13709905095,62,2,2, ,1.34308510638298,C,4,C
13709905095,72,2,2, ,1.34308510638298,C,4,C
13709905095,12,2,2, ,1.34308510638298,C,4,C
13709905095,32,2,2, ,1.34308510638298,C,4,C
13709940095,11,1,1,100,1.05546492659054,C,5,C
13709940095,21,1,2, ,1.05546492659054,C,5,C
13709940095,51,1,2, ,1.05546492659054,C,5,C
13709940095,41,1,2, ,1.05546492659054,C,5,C
13709940095,71,1,2, ,1.05546492659054,C,5,C
13709940095,61,1,2, ,1.05546492659054,C,5,C
13709940095,32,2,2, ,1.05546492659054,C,5,C
13709940095,42,2,2, ,1.05546492659054,C,5,C
13709940095,31,1,2, ,1.05546492659054,C,5,C
13709940095,62,2,2, ,1.05546492659054,C,5,C
