id_empresa,com_des_cod,com_des_tip,com_uti,com_can_gal,com_cap,com_val,com_act_pro_por,com_act_pro_can,com_act_pro_val,com_tra_por,com_tra_can,com_tra_val,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
13602002017,31,1,1,27863, ,25801.29,30,8358.9,7740.39,70,19504.1,18060.9,1.05546492659054,C,5,C
13602002017,42,2,1,7983, ,10910.83,100,7983,10910.83, , , ,1.05546492659054,C,5,C
13602002017,21,1,1,533, ,709.15, , , ,100,533,709.15,1.05546492659054,C,5,C
13602002017,11,1,1,53, ,102.24, , , ,100,53,102.24,1.05546492659054,C,5,C
13602002017,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602002017,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602007019,31,1,1,2474, ,2548.22, , , ,100,2474,2241.99,1.34308510638298,C,4,C
13602007019,42,2,1,175, ,147,100,175,147, , , ,1.34308510638298,C,4,C
13602007019,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602007019,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602010010,31,1,1,50223, ,185825.1,100,50223,185825.1, , , ,1.05546492659054,C,5,C
13602010010,42,2,1,87000, ,120060,100,87000,120060, , , ,1.05546492659054,C,5,C
13602010010,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602010010,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,31,1,1,1491400, ,4891792,100,1491400,4891792, , , ,1.05546492659054,C,5,C
13602012012,62,2,1,230371.17, ,1310811.95,100,230371.17,1310811.95, , , ,1.05546492659054,C,5,C
13602012012,42,2,1,37800, ,49350, , , ,100,37800,49350,1.05546492659054,C,5,C
13602012012,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602012012,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,31,1,1,720000, ,741600,100,720000,741600, , , ,1.05546492659054,C,5,C
13602016018,51,1,1,12, ,15.84,100,12,15.84, , , ,1.05546492659054,C,5,C
13602016018,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602016018,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,31,1,1,114386.69, ,377476.07,100,114386.69,377476.07, , , ,1.05546492659054,C,5,C
13602023014,21,1,1,7138.28, ,10421.89, , , ,100,7138.28,10421.89,1.05546492659054,C,5,C
13602023014,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602023014,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602024011,21,1,1,99, ,144.44, , , ,100,99,144.44,3.50724637681159,H,3,H
13602024011,22,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,62,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,52,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,31,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,41,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,71,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,51,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,61,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,81,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,11,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,12,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,42,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602024011,32,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602047011,31,1,1,28695.65, ,94121.73,100,28695.65,94121.73, , , ,1.40816326530612,I,4,I
13602047011,62,2,1,38400, ,20736,100,38400,20736, , , ,1.40816326530612,I,4,I
13602047011,21,1,1,410.95, ,600, , , ,100,410.95,600,1.40816326530612,I,4,I
13602047011,11,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,41,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,51,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,61,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,71,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,12,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,42,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,52,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,22,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,32,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13602047011,81,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13602049013,22,2,1,139702.5, ,62866.12,100,139702.5,62866.12, , , ,3.72254335260116,C,3,C
13602049013,21,1,1,344.26, ,502.63,30,103.28,150.79,70,240.98,351.84,3.72254335260116,C,3,C
13602049013,12,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,42,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,52,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,62,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,32,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,11,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,31,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,51,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,61,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,71,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,81,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602049013,41,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602055013,31,1,1,29754, ,30646.62,100,29754,30646.62, , , ,1.34308510638298,C,4,C
13602055013,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602055013,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602064012,11,1,1,50, ,100, , , ,100,50,100,3.50724637681159,H,3,H
13602064012,32,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,22,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,62,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,52,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,42,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,12,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,81,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,71,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,61,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,51,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,41,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,31,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602064012,21,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13602073011,31,1,1,53800, ,44654.83,100,53800,44654.83, , , ,1.05546492659054,C,5,C
13602073011,42,2,1,1800, ,2400,100,1800,2400, , , ,1.05546492659054,C,5,C
13602073011,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602073011,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,31,1,1,18000, ,18540,100,18000,18540, , , ,1.05546492659054,C,5,C
13602081014,21,1,1,5040, ,7358.4,50,2520,3679.2,50,2520,3679.2,1.05546492659054,C,5,C
13602081014,42,2,1,900, ,360,100,60,120, , , ,1.05546492659054,C,5,C
13602081014,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602081014,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602083017,11,1,1,1399.21, ,2798.43,5,69.96,139.92,95,1329.25,2658.51,3.72254335260116,C,3,C
13602083017,21,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,31,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,41,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,51,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,61,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,71,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,12,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,22,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,32,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,42,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,52,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,62,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602083017,81,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602099011,31,1,1,35554, ,131549.8,100,35554,131549.8, , , ,1.05546492659054,C,5,C
13602099011,21,1,1,9476, ,13834.96, , , ,100,9476,13834.96,1.05546492659054,C,5,C
13602099011,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602099011,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,21,1,1,960, ,1401.6,100,960,1401.6, , , ,1.05546492659054,C,5,C
13602102011,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,31,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602102011,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,31,1,1,49440, ,48000,100,49440,48000, , , ,1.05546492659054,C,5,C
13602122012,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602122012,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602123019,81,1,1,36, ,432,100,36,432, , , ,3.72254335260116,C,3,C
13602123019,32,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,22,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,62,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,52,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,42,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,12,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,71,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,61,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,51,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,41,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,31,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,21,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602123019,11,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13602124015,31,1,1,20496, ,35068.65,30,6148.8,6333.26,70,14347.2,14777.62,1.05546492659054,C,5,C
13602124015,42,2,1,3000, ,2880,100,3000,2880, , , ,1.05546492659054,C,5,C
13602124015,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602124015,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602142013,31,1,1,11000, ,35750,100,11000,35750, , , ,1.07407407407407,B,5,B
13602142013,42,2,1,1440, ,1824,100,1440,1824, , , ,1.07407407407407,B,5,B
13602142013,11,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,21,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,41,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,61,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,71,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,81,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,12,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,22,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,32,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,51,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,62,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13602142013,52,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13602151012,12,2,1,7742600, ,2557380.78,100,7742600,2557380.78, , , ,1.05546492659054,C,5,C
13602151012,52,2,1,632860, ,822718,100,632860,822718, , , ,1.05546492659054,C,5,C
13602151012,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,31,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602151012,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602156014,21,1,1,5447, ,5556, , , ,100,5447,5556,1.34308510638298,C,4,C
13602156014,52,2,1,100, ,100,100,100,100, , , ,1.34308510638298,C,4,C
13602156014,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13602156014,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602156014,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602156014,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602156014,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602156014,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13602176015,81,1,1,550541.5, ,353989,100,550541.5,353989, , , ,1.05546492659054,C,5,C
13602176015,21,1,1,2775, ,4107,100,2775,4107, , , ,1.05546492659054,C,5,C
13602176015,31,1,1,240, ,247.2,100,240,247.2, , , ,1.05546492659054,C,5,C
13602176015,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13602176015,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13602228015,31,1,1,180, ,185.4, , , ,100,180,185.4,1.03846153846154,H,5,H
13602228015,32,2,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,22,2,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,62,2,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,52,2,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,42,2,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,12,2,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,81,1,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,71,1,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,61,1,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,51,1,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,41,1,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,21,1,2, , , , , , , , , ,1.03846153846154,H,5,H
13602228015,11,1,2, , , , , , , , , ,1.03846153846154,H,5,H
13602237014,52,2,1,30624, ,17762,100,30624,17762, , , ,1.05546492659054,C,5,C
