id_empresa,agu_cap_cod,agu_con_sel,agu_con_alic,agu_con_uni_anio,agu_con_cap_l,agu_con_cap_m3,agu_con_act_prod,agu_con_mes_ene_m3,agu_con_mes_ene_usd,agu_con_mes_feb_m3,agu_con_mes_feb_usd,agu_con_mes_mar_m3,agu_con_mes_mar_usd,agu_con_mes_abr_m3,agu_con_mes_abr_usd,agu_con_mes_may_m3,agu_con_mes_may_usd,agu_con_mes_jun_m3,agu_con_mes_jun_usd,agu_con_mes_jul_m3,agu_con_mes_jul_usd,agu_con_mes_ago_m3,agu_con_mes_ago_usd,agu_con_mes_sep_m3,agu_con_mes_sep_usd,agu_con_mes_oct_m3,agu_con_mes_oct_usd,agu_con_mes_nov_m3,agu_con_mes_nov_usd,agu_con_mes_dic_m3,agu_con_mes_dic_usd,agu_con_anu_m3,agu_con_anu_usd,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
14735871057,2,1, ,24,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
14735871057,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
14735871057,1,1,2, , , ,90,652,222.6,490,174,629,244.2,713,270.6,611,238.5,986,349.5,369,166.5,864,315.3,649,273.57,1181,408.3,918,291.3,594,194.1,8656,3148.47,1.05546492659054,C,5,C
14735982177,2,1, ,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
14735982177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
14735982177,1,1,2, , , ,20,446,321.12,423,304.56,454,326.88,458,329.76,467,336.24,461,331.92,459,330.48,448,322.56,465,334.8,471,339.12,479,344.88,473,340.56,5504,3962.88,1.05546492659054,C,5,C
14736064171,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.21052631578947,B,3,B
14736064171,2,1, ,12,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.21052631578947,B,3,B
14736064171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.21052631578947,B,3,B
14738253010,1,1,2, , , , ,83,69.65,178,169.4,145,134.75,33,23.1,19,13.3,33,23.1,99999,99999,34,23.8,32,22.4,40,28,42,29.4,99999,99999,639,536.9,3.50724637681159,H,3,H
14738253010,2,1, ,96,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
14738253010,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
14738419091,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I
14738419091,1,1,2, , , ,100,676,859.63,681,866.53,766,983.83,791,1018.33,740,947.95,451,552.07,543,676.09,715,913.45,569,711.97,475,583.75,489,602.23,389,470.23,7285,9186.06,3.18181818181818,I,3,I
14738419091,2,1, ,706,20, ,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I
14739028095,1,1,2, , , , ,7,2.13,13,3.95,12,3.65,13,3.99,14,4.56,10,3.07,3,2.13,3,3.32,7,1.51,7,2.48,5,2.75,4,2.44,98,35.98,1.34308510638298,C,4,C
14739028095,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
14739028095,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
14739249172,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
14739249172,2,1, ,12,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
14739249172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
14739428018,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,C,4,C
14739428018,2,1, ,144,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,C,4,C
14739428018,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,C,4,C
14739429090,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
14739429090,2,1, ,3485,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
14739429090,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
14739670170,2,1, ,2,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
14739670170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
