AÑO; MES ;SPT;SPNF;PGE; TIPO DE ACREEDOR GENERAL ; TIPO DE ACREEDORE ESPECÍFICO ; DEUDOR ; SALDO AL MES ANTERIOR ; DESEMBOLSOS ; AMORTIZACIONES ; INTERÉS Y COMISIONES ; AJUSTES CAMBIARIOS ; SALDO DEL MES ; CONDONACIONES DE INTERESES 
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2022 ; GOBIERNO CENTRAL ;18.147,63; -   ; -   ; -   ; -   ;18.147,63; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2023 ; GOBIERNO CENTRAL ;18.796,47; -   ; -   ; -   ; -   ;18.796,47; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2024 ; GOBIERNO CENTRAL ;60.204,12; -   ; -   ; -   ; -   ;60.204,12; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2025 ; GOBIERNO CENTRAL ;9.062,88; -   ; -   ; -   ; -   ;9.062,88; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2026 ; GOBIERNO CENTRAL ;27.410,99; -   ; -   ; -   ; -   ;27.410,99; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2027 1 ; GOBIERNO CENTRAL ;14.059,54; -   ; -   ; -   ; -   ;14.059,54; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2027 2 ; GOBIERNO CENTRAL ;28.758,81; -   ; -   ; -   ; -   ;28.758,81; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2028 ; GOBIERNO CENTRAL ;50.274,60; -   ; -   ; -   ; -   ;50.274,60; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2029 ; GOBIERNO CENTRAL ;29.438,64; -   ; -   ; -   ; -   ;29.438,64; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2030 ; GOBIERNO CENTRAL ;14.259,11; -   ; -   ; -   ; -   ;14.259,11; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; NUEVO BONO SOB 2030 ; GOBIERNO CENTRAL ;3.701.423,87; -   ; -   ; -   ; -   ;3.701.423,87; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; NUEVO BONO SOB 2035 ; GOBIERNO CENTRAL ;8.458.864,78; -   ; -   ; -   ; -   ;8.458.864,78; -   
2021;ABRIL;1;1;0; PASIVOS POR DERECHOS CONTRACTUALES INTANGIBLES ; PASIVOS POR DERECHOS CONTRACTUALES INTANGIBLES  ; PETROAMAZONAS ;520.928,09; -   ;8.254,11; -   ; -   ;512.673,99; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; PETROCHINA ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; PETROCHINA ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; PETROCHINA ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; UNIPEC  ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; UNIPEC  ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ;  PETROTAILANDIA I ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ;  PETROTAILANDIA II ; PETROECUADOR ;18.750,00; -   ;2.083,33;103,21; -   ;16.666,67; -   
2021;ABRIL;1;1;0; VENTAS ANTICIPADAS PETROLERAS ;  OMAN ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; DERECHOS ESPECIALES DE GIRO - DEG ; Crédito FMI al BCE, Instrumento Rápido Financiamiento (DEG's). RFI - Rapid Financing Instrument ; BANCO CENTRAL ;92.696,00; -   ; -   ; -   ;1.343,00;94.039,00; -   
2021;ABRIL;1;0;0; DERECHOS ESPECIALES DE GIRO - DEG ; Deg's emisión especial 2009 (Asignación MEF y BCE) ; BANCO CENTRAL ;408.664,00; -   ; -   ; -   ;5.920,00;414.584,00; -   
2021;MAYO;1;1;1; PROVEEDORES ; PROVEEDORES  ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; PROVEEDORES ; PROVEEDORES  ; EP PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; PROVEEDORES ; PROVEEDORES  ; DMQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; PROVEEDORES ; PROVEEDORES  ; IESS ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; PROVEEDORES ; PROVEEDORES  ; TAME ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BANCOS ; BANCOS  ; GOBIERNO CENTRAL ;1.132.807,95; -   ;20.567,72;4.621,49;1.835,58;1.114.075,81; -   
2021;MAYO;1;1;1; BANCOS ; BANCOS  ; ARMADA NAC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; BANCOS ; BANCOS  ; CFN ;0; -   ; -   ; -   ; -   ;0; -   
2021;MAYO;1;1;0; BANCOS ; BANCOS  ; CON. PROV. PICHINCHA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; BANCOS ; BANCOS  ; MUN. MACHALA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; BANCOS ; BANCOS  ; MUN. PORTOVIEJO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; BANCOS ; BANCOS  ; EP PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; BANCOS ; BANCOS  ; EMAPA-G ;83.500,00; -   ;806,45;558,95; -   ;82.693,55; -   
2021;MAYO;1;1;0; BANCOS ; BANCOS  ; ETAPA  EP CUENCA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; BANCOS ; BANCOS  ; IESS ;57.056,76; -   ; -   ; -   ; -   ;57.056,76; -   
2021;MAYO;1;1;1; GOBIERNOS ; GOBIERNOS  ; GOBIERNO CENTRAL ;5.562.699,40;14.302,07;12.511,43;6.096,35;14.311,55;5.578.801,60; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; CON. PROV. MANABÍ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; CON. PROV. PICHINCHA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; GOBIERNOS ; GOBIERNOS  ; BNF ;0; -   ; -   ; -   ; -   ;0; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; CELEC EP ;83.525,06; -   ; -   ; -   ;0;83.525,06; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; EEQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; DMQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; GOBIERNOS ; GOBIERNOS  ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; GOBIERNOS  ; ARMADA NAC. ;1.961,64; -   ; -   ; -   ;32,95;1.994,60; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. LOJA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. BABAHOYO ;444,09; -   ; -   ; -   ;7,46;451,55; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; BANCO DEL ESTADO ;175.952,69; -   ; -   ; -   ;259,73;176.212,42; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; HIDROTOAPI E.P. ;7.853,14; -   ; -   ; -   ; -   ;7.853,14; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. SANTO DOMINGO ;82.322,76;1.461,69; -   ;1,5;46,37;83.830,82; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. GUAYAQUIL ;72.934,51; -   ; -   ;2.493,87; -   ;72.934,51; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; EMAAP-Q ;69.999,97; -   ; -   ;2.501,28; -   ;69.999,97; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; EMAPA-G ;27.089,94; -   ; -   ; -   ; -   ;27.089,94; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; EMAPA STO.DOMINGO ;0; -   ; -   ; -   ; -   ;0; -   
2021;MAYO;1;1;0; GOBIERNOS ; GOBIERNOS  ; CON. PROV. TUNGURAHU ;2.441,18; -   ; -   ; -   ;41,01;2.482,18; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; AIF ; GOBIERNO CENTRAL ;368,13; -   ; -   ; -   ; -   ;368,13; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; FIDA ; GOBIERNO CENTRAL ;39.392,30; -   ;1.470,99;219,12;305,35;38.226,66; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; FLAR ; GOBIERNO CENTRAL ;40.977,78; -   ; -   ; -   ; -   ;40.977,78; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; FMI ; GOBIERNO CENTRAL ;6.205.415,39; -   ; -   ;37.550,34;32.107,63;6.237.523,02; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; FMI ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BRADY DESCUENTO ; GOBIERNO CENTRAL ;12.343,00; -   ; -   ;15; -   ;12.343,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BRADY PAR ; GOBIERNO CENTRAL ;50.183,00; -   ; -   ;1.254,58; -   ;50.183,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BRADY PDI ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; BID ; GOBIERNO CENTRAL ;6.092.747,34;7.678,18;18.586,69;17.781,86;3,17;6.081.842,00; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; MUN. GUAYAQUIL ;0; -   ; -   ; -   ;0;0; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; MUN. PORTOVIEJO ;340; -   ; -   ; -   ; -   ;340; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; DMQ ;16.504,73; -   ; -   ; -   ; -   ;16.504,73; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; CFN ;831,88; -   ; -   ; -   ; -   ;831,88; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; CONAFIPS ;70.000,00; -   ; -   ; -   ; -   ;70.000,00; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; BNF ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; EMAAP-Q ;59.760,35; -   ;526,32;17,63;0;59.234,04;10,89
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; CELEC EP ;0; -   ; -   ; -   ;0;0; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; ETAPA  EP CUENCA ;36.981,30; -   ; -   ; -   ; -   ;36.981,30; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; BANCO DEL ESTADO ;1.192,53; -   ; -   ; -   ; -   ;1.192,53; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; BID ; INIAP ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; BID ; ESPOL ;2.399,45; -   ; -   ; -   ;0;2.399,45; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; MUN. CUENCA ;3.046,57; -   ; -   ; -   ; -   ;3.046,57; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; CON. PROV. CHIMBORAZ ;12.500,00; -   ; -   ; -   ; -   ;12.500,00; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; TAME ;22.913,69; -   ; -   ; -   ; -   ;22.913,69; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; CAF ; GOBIERNO CENTRAL ;3.414.631,94; -   ;12.746,36;9.755,31; -   ;3.401.885,58;419,98
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. AMBATO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; CAF ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. GUAYAQUIL ;123.690,81; -   ;4.239,38;328,16; -   ;119.451,43;46,98
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; DMQ ;223.538,75; -   ;5.747,69;1.421,71; -   ;217.791,06;78,26
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; CON. PROV. GUAYAS ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. CUENCA ;51.818,18; -   ; -   ; -   ; -   ;51.818,18; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; BANCO DEL ESTADO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; EMAAP-Q ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; ETAPA  EP CUENCA ;165; -   ; -   ; -   ; -   ;165; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; CELEC EP ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; CAF ; BANECUADOR B.P. ;30.000,00; -   ; -   ; -   ; -   ;30.000,00; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; CAF ; CFN ;40.000,00; -   ; -   ; -   ; -   ;40.000,00; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. LOJA ;40.364,85; -   ; -   ; -   ; -   ;40.364,85; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; CON. PROV. PICHINCHA ;43.215,41; -   ; -   ; -   ; -   ;43.215,41; -   
2021;MAYO;1;1;1; ORGANISMOS INTERNACIONALES ; BIRF ; GOBIERNO CENTRAL ;1.868.190,11;50.781,05; -   ;11.203,51; -   ;1.918.971,16; -   
2021;MAYO;1;0;0; ORGANISMOS INTERNACIONALES ; BIRF ; CFN ;120.000,00; -   ; -   ; -   ; -   ;120.000,00; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; BANCO DEL ESTADO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; MUN. MANTA ;90.962,83; -   ; -   ; -   ; -   ;90.962,83; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; DMQ ;401.087,09; -   ; -   ; -   ; -   ;401.087,09; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; EMAPA-G ;100.245,08; -   ; -   ; -   ; -   ;100.245,08; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; MUN. IBARRA ;26.853,15; -   ; -   ; -   ; -   ;26.853,15; -   
2021;MAYO;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; CON. PROV. CHIMBORAZ ;6.150,38; -   ; -   ; -   ; -   ;6.150,38; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; GOBIERNO CENTRAL ;87.605,00; -   ; -   ; -   ; -   ;87.605,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; AUT. PORT. GUAYAS ;299; -   ; -   ; -   ; -   ;299; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; AUT. PORT. BOLIVAR ;1.263,00; -   ; -   ; -   ; -   ;1.263,00; -   
2021;MAYO;1;0;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; CFN ;2; -   ; -   ; -   ; -   ;2; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; DAC ;155; -   ; -   ; -   ; -   ;155; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EMELMANABI ;239; -   ; -   ; -   ; -   ;239; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EMELORO ;699; -   ; -   ; -   ; -   ;699; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EEQ ;2.711,00; -   ; -   ; -   ; -   ;2.711,00; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EP PETROECUADOR ;11.335,00; -   ; -   ; -   ; -   ;11.335,00; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; TAME ;487; -   ; -   ; -   ; -   ;487; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; GOBIERNO CENTRAL ;214.296,00; -   ; -   ; -   ; -   ;214.296,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; AUT. PORT. GUAYAS ;2.230,00; -   ; -   ; -   ; -   ;2.230,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; AUT. PORT. BOLIVAR ;8.092,00; -   ; -   ; -   ; -   ;8.092,00; -   
2021;MAYO;1;0;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; CFN ;19,41; -   ; -   ; -   ; -   ;19,41; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; DAC ;1.030,00; -   ; -   ; -   ; -   ;1.030,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EMELMANABI ;2.390,00; -   ; -   ; -   ; -   ;2.390,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EMELORO ;5.701,00; -   ; -   ; -   ; -   ;5.701,00; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EEQ ;18.150,00; -   ; -   ; -   ; -   ;18.150,00; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EP PETROECUADOR ;81.058,00; -   ; -   ; -   ; -   ;81.058,00; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; TAME ;3.718,00; -   ; -   ; -   ; -   ;3.718,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2014-2024 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2015-2020 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS II ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS III ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS IV ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS V ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VI ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; GOBIERNO CENTRAL ;0; -   ; -   ; -   ;0;0; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; INOCAR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; EMELMANABI ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; EMELORO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; GOBIERNOS ; CLUB DE PARIS VII ; EEQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; GOBIERNOS ; CLUB DE PARIS VII ; TAME ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; GOBIERNOS ; CLUB DE PARIS VII ; BEV ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; GOBIERNOS ; CLUB DE PARIS VII ; CFN ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; GOBIERNO CENTRAL ;5.416,61; -   ; -   ; -   ;19,5;5.436,11; -   
2021;MAYO;1;0;0; GOBIERNOS ; CLUB DE PARIS VIII ; BNF ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; INOCAR ;59,16; -   ; -   ; -   ;-0,13;59,03; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; EMELMANABI ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; EMELORO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; GOBIERNOS ; CLUB DE PARIS VIII ; EEQ ;97,41; -   ; -   ; -   ;0,46;97,86; -   
2021;MAYO;1;1;0; GOBIERNOS ; CLUB DE PARIS VIII ; TAME ;37,41; -   ; -   ; -   ; -   ;37,41; -   
2021;MAYO;1;0;0; GOBIERNOS ; CLUB DE PARIS VIII ; BEV ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;0;0; GOBIERNOS ; CLUB DE PARIS VIII ; CFN ;9,86; -   ; -   ; -   ; -   ;9,86; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2016-2022 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2016-2026 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS PETROAMAZONAS ; PETROAMAZONAS EP ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2017-2023/2027 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2017-2027jun ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2017-2027oct ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS PETROAMAZONAS ; PETROAMAZONAS EP 1 ;81.800,00; -   ;23.500,00;315,27; -   ;58.300,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2018-2028 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2029 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2025 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2030 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2035 ; GOBIERNO CENTRAL ;400.000,00; -   ; -   ;7,5; -   ;400.000,00; -   
2021;MAYO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS PDI 2030 ; GOBIERNO CENTRAL ;1.004.941,99; -   ; -   ;12,5; -   ;1.004.941,99; -   
